FGill,0.529748667
FGill,0.704160583
FGill,0.504779375
FGill,0.429537833
FGill,0.30016245
FGill,0.246147017
FGill,0.129933625
FGill,0.092935438
FGill,0.116086461
FGill,0.122118546
FGill,0.045325729
FGill,0.026769308
FGill,0.024272643
FGill,0.013612339
FGill,0.025875897
FGill,0.013045269
FGill,0.045974736
FGill,0.060898234
FGill,0.092563303
FGill,0.133754158
FGill,0.183258753
FGill,0.117927514
FGill,0.164906427
FGill,0.062788079
FGill,0.074784123
FGill,0.058949266
M,0.183811
Recruitment,737397
Recruitment,452923
Recruitment,252249
Recruitment,316409
Recruitment,818742
Recruitment,1031320
Recruitment,1201960
Recruitment,843191
Recruitment,697808
Recruitment,1545150
Recruitment,1296700
Recruitment,1245700
Recruitment,1154680
Recruitment,1165370
Recruitment,1047150
Recruitment,839421
Recruitment,778596
Recruitment,648780
Recruitment,1094310
Recruitment,1481620
Recruitment,1244440
Recruitment,1013520
Recruitment,835382
Recruitment,723761
Recruitment,560248
Recruitment,468747
Recruitment,414203
Recruitment,407067
Recruitment,381073
Recruitment,490332
Recruitment,312500
Recruitment,331370
ObsT,130921
ObsT,171925
ObsT,186096
ObsT,191368
ObsT,219722
ObsT,199841
ObsT,302099
ObsT,324582
ObsT,225684
ObsT,218864
ObsT,312083
ObsT,351478
ObsT,353380
ObsT,177702
ObsT,304408
ObsT,363792
ObsT,292717
ObsT,265282
ObsT,258174
ObsT,246708
ObsT,241179
ObsT,194785
ObsT,297808
ObsT,496814
ObsT,313756
ObsT,366443
ObsT,294245
ObsT,190862
ObsT,146908
ObsT,78714.3
ObsT,77064.9
ObsT,54183.7
PredT,134756
PredT,167886
PredT,181270
PredT,194915
PredT,230682
PredT,191643
PredT,304040
PredT,324871
PredT,222282
PredT,219799
PredT,313164
PredT,349747
PredT,360128
PredT,173766
PredT,297075
PredT,358559
PredT,305887
PredT,270584
PredT,240952
PredT,247090
PredT,240452
PredT,190112
PredT,302499
PredT,500863
PredT,322122
PredT,358592
PredT,290016
PredT,191892
PredT,148705
PredT,78342.3
PredT,80136.7
PredT,53841.4
ObsG,110817
ObsG,177528
ObsG,195690
ObsG,233945
ObsG,176349
ObsG,313074
ObsG,476185
ObsG,478937
ObsG,255996
ObsG,295347
ObsG,224995
ObsG,176238
ObsG,124640
ObsG,124500
ObsG,87010.8
ObsG,89234.1
ObsG,35154.5
ObsG,27032.9
ObsG,22933.4
ObsG,13353.6
ObsG,25149.6
ObsG,9805.65
ObsG,40221.3
ObsG,63159.4
ObsG,121192
ObsG,143653
ObsG,207175
ObsG,97302.5
ObsG,129214
ObsG,40456.3
ObsG,67376.5
ObsG,45448.5
PredG,108050
PredG,180336
PredG,198543
PredG,221707
PredG,197417
PredG,287452
PredG,491318
PredG,462173
PredG,263295
PredG,282732
PredG,238826
PredG,170725
PredG,124636
PredG,131120
PredG,93521.3
PredG,75733
PredG,34441.2
PredG,30627.6
PredG,21845.4
PredG,13540.1
PredG,24421.6
PredG,9993.03
PredG,38135.4
PredG,64708.7
PredG,127531
PredG,134468
PredG,208111
PredG,107792
PredG,110845
PredG,45665.8
PredG,62079.5
PredG,48289.4
SelT,0.176098
SelT,0.0977024
SelT,0.0968892
SelT,0.327181
SelT,0.597918
SelT,0.556748
SelT,0.361662
SelT,0.343026
SelT,0.303695
SelT,0.188975
SelT,0.0932299
SelT,0.0737906
SelT,0.0149439
SelT,0.00492877
SelT,0.000691492
SelT,0.0034037
SelT,0.00130805
SelT,0.00217825
SelT,0.00082997
SelT,0.000905994
SelT,0.000514302
SelT,0.000843894
SelT,0.0053768
SelT,0.00837796
SelT,0.00933812
SelT,0.0137202
SelT,0.0286221
SelT,0.00541439
SelT,0.124515
SelT,0.0502219
SelT,0.128099
SelT,0.0853965
SelT,0.689876
SelT,0.542201
SelT,0.566235
SelT,0.695112
SelT,0.94484
SelT,0.87384
SelT,0.882865
SelT,0.735528
SelT,0.74633
SelT,0.487878
SelT,0.403716
SelT,0.242229
SelT,0.15245
SelT,0.21735
SelT,0.024712
SelT,0.0323136
SelT,0.0256465
SelT,0.0314813
SelT,0.0331468
SelT,0.00989697
SelT,0.0417948
SelT,0.00818896
SelT,0.0236536
SelT,0.0763288
SelT,0.060489
SelT,0.0735323
SelT,0.152016
SelT,0.184612
SelT,0.321011
SelT,0.315741
SelT,0.278958
SelT,0.351059
SelT,0.891467
SelT,0.809133
SelT,0.93928
SelT,0.883601
SelT,1.01391
SelT,0.956818
SelT,1.00225
SelT,0.932592
SelT,0.894717
SelT,0.868725
SelT,0.783987
SelT,0.569031
SelT,0.412051
SelT,0.70466
SelT,0.326924
SelT,0.281448
SelT,0.1378
SelT,0.289825
SelT,0.229688
SelT,0.185014
SelT,0.251352
SelT,0.165707
SelT,0.115059
SelT,0.195895
SelT,0.25819
SelT,0.209251
SelT,0.376895
SelT,0.464448
SelT,0.796413
SelT,0.594425
SelT,0.539137
SelT,0.408835
SelT,0.945685
SelT,0.895645
SelT,0.979931
SelT,0.996685
SelT,1.01224
SelT,0.986656
SelT,1.01565
SelT,1.00402
SelT,0.962174
SelT,0.944572
SelT,0.994404
SelT,0.833057
SelT,0.683235
SelT,0.908236
SelT,0.709537
SelT,0.765049
SelT,0.451351
SelT,0.626606
SelT,0.661359
SelT,0.626466
SelT,0.808692
SelT,0.471432
SelT,0.560499
SelT,0.478222
SelT,0.434303
SelT,0.45602
SelT,0.621418
SelT,0.662798
SelT,0.902404
SelT,0.828236
SelT,0.753647
SelT,0.547428
SelT,0.966974
SelT,0.931705
SelT,0.993487
SelT,1.0056
SelT,1.03858
SelT,0.989967
SelT,1.018
SelT,1.01522
SelT,0.998751
SelT,0.97583
SelT,1.01537
SelT,0.959833
SelT,0.953224
SelT,0.964891
SelT,0.870367
SelT,0.919059
SelT,0.789666
SelT,0.835222
SelT,0.841266
SelT,0.89108
SelT,0.964991
SelT,0.853199
SelT,0.82829
SelT,0.817442
SelT,0.674696
SelT,0.578263
SelT,0.79468
SelT,0.791966
SelT,0.942149
SelT,0.915107
SelT,0.867966
SelT,0.696138
SelT,0.977334
SelT,0.94971
SelT,0.997949
SelT,1.00795
SelT,1.03909
SelT,1.00428
SelT,1.01565
SelT,1.01852
SelT,1.00615
SelT,1.0123
SelT,1.01352
SelT,0.983093
SelT,1.05367
SelT,1.01369
SelT,0.925138
SelT,0.956506
SelT,0.92211
SelT,0.944686
SelT,0.925909
SelT,0.950253
SelT,0.990788
SelT,0.955394
SelT,0.957898
SelT,0.941628
SelT,0.864558
SelT,0.756555
SelT,0.846455
SelT,0.886818
SelT,0.962454
SelT,0.939324
SelT,0.931004
SelT,0.78511
SelT,0.980435
SelT,0.95516
SelT,1.00194
SelT,1.01005
SelT,1.03938
SelT,1.00567
SelT,1.01932
SelT,1.01631
SelT,1.00921
SelT,1.01981
SelT,1.03343
SelT,0.983093
SelT,1.062
SelT,1.02358
SelT,0.989786
SelT,0.968952
SelT,0.967542
SelT,0.98821
SelT,0.96823
SelT,0.971231
SelT,0.995558
SelT,0.980584
SelT,0.989765
SelT,0.987972
SelT,0.965783
SelT,0.873566
SelT,0.91777
SelT,0.908624
SelT,0.976279
SelT,0.958108
SelT,0.941807
SelT,0.847879
SelT,0.983374
SelT,0.95516
SelT,1.00194
SelT,1.01101
SelT,1.03951
SelT,1.00631
SelT,1.01943
SelT,1.0207
SelT,1.00851
SelT,1.02226
SelT,1.03725
SelT,1
SelT,1.04741
SelT,1.02418
SelT,1.009
SelT,0.982889
SelT,0.97093
SelT,1.00719
SelT,0.984499
SelT,0.987148
SelT,0.997579
SelT,0.987245
SelT,0.995684
SelT,1.0026
SelT,1.00578
SelT,0.953008
SelT,0.960873
SelT,0.944215
SelT,0.980725
SelT,0.969938
SelT,0.960458
SelT,0.865945
SelT,0.983374
SelT,0.96035
SelT,1.00377
SelT,1.01101
SelT,1.03964
SelT,1.00631
SelT,1.01943
SelT,1.0207
SelT,1.01049
SelT,1.02107
SelT,1.03825
SelT,1.00451
SelT,1.0693
SelT,1.02196
SelT,1.01446
SelT,0.985491
SelT,1.0061
SelT,1.00456
SelT,0.994844
SelT,0.996236
SelT,0.999081
SelT,0.990558
SelT,0.997231
SelT,1.00485
SelT,1.02207
SelT,0.990053
SelT,0.997618
SelT,0.970745
SelT,0.98663
SelT,0.972516
SelT,0.97215
SelT,0.89046
SelT,0.983374
SelT,0.96035
SelT,1.00377
SelT,1.01101
SelT,1.03964
SelT,1.00631
SelT,1.01943
SelT,1.02095
SelT,1.01049
SelT,1.02444
SelT,1.03551
SelT,1.00854
SelT,1.07581
SelT,1.02448
SelT,1.00488
SelT,0.989876
SelT,1.01969
SelT,1.02104
SelT,0.992685
SelT,1.0023
SelT,1.00038
SelT,0.992581
SelT,0.997878
SelT,1.00516
SelT,1.02419
SelT,1.00977
SelT,1.01773
SelT,0.997738
SelT,0.99105
SelT,0.981518
SelT,0.97215
SelT,0.912026
SelT,0.983374
SelT,0.96035
SelT,1.00377
SelT,1.01101
SelT,1.03964
SelT,1.00691
SelT,1.01947
SelT,1.02095
SelT,1.01049
SelT,1.02444
SelT,1.03955
SelT,1.01039
SelT,1.07757
SelT,1.02507
SelT,1.009
SelT,0.984227
SelT,1.02256
SelT,1.02611
SelT,1.00197
SelT,1.00081
SelT,1.00129
SelT,0.993745
SelT,0.997878
SelT,1.0045
SelT,1.02439
SelT,1.01335
SelT,1.03146
SelT,1.01417
SelT,0.994902
SelT,0.98532
SelT,0.982136
SelT,0.918596
SelT,0.983374
SelT,0.96035
SelT,1.00377
SelT,1.01101
SelT,1.03964
SelT,1.00691
SelT,1.01947
SelT,1.02095
SelT,1.01049
SelT,1.02444
SelT,1.03955
SelT,1.00658
SelT,1.07122
SelT,1.0252
SelT,1.01624
SelT,0.981472
SelT,1.00741
SelT,1.02678
SelT,1.00458
SelT,1.0072
SelT,1.00103
SelT,0.99478
SelT,0.998174
SelT,1.00366
SelT,1.02298
SelT,1.01452
SelT,1.03331
SelT,1.02557
SelT,0.997608
SelT,0.994455
SelT,0.985124
SelT,0.930857
SelG,0.107876
SelG,0.0854948
SelG,0.0550444
SelG,0.182045
SelG,0.481812
SelG,0.261344
SelG,0.165021
SelG,0.182045
SelG,0.1343
SelG,0.14157
SelG,0.071167
SelG,0.0481496
SelG,0.0144127
SelG,0.000274153
SelG,3.18E-06
SelG,3.77E-06
SelG,1.63E-05
SelG,5.40E-05
SelG,3.59E-07
SelG,7.64E-07
SelG,5.96E-10
SelG,2.59E-09
SelG,1.58E-06
SelG,6.23E-05
SelG,0.00115083
SelG,0.0017845
SelG,0.013255
SelG,0.00072792
SelG,0.00447253
SelG,0.00858715
SelG,0.080494
SelG,0.0550444
SelG,0.525641
SelG,0.481812
SelG,0.411111
SelG,0.481812
SelG,0.918789
SelG,0.629351
SelG,0.687785
SelG,0.510948
SelG,0.481812
SelG,0.383958
SelG,0.332078
SelG,0.182045
SelG,0.200194
SelG,0.107876
SelG,0.00716552
SelG,0.000817745
SelG,0.00716552
SelG,0.00938556
SelG,0.00271539
SelG,0.000352674
SelG,0.000399222
SelG,5.28E-06
SelG,8.26E-05
SelG,0.00541815
SelG,0.0233227
SelG,0.0251837
SelG,0.107876
SelG,0.1273
SelG,0.0251837
SelG,0.114092
SelG,0.190979
SelG,0.261344
SelG,0.797435
SelG,0.757847
SelG,0.890066
SelG,0.744196
SelG,1.00027
SelG,0.8464
SelG,1.00297
SelG,0.834617
SelG,0.716316
SelG,0.797435
SelG,0.702123
SelG,0.453111
SelG,0.4674
SelG,0.481812
SelG,0.200194
SelG,0.0364395
SelG,0.071167
SelG,0.165021
SelG,0.0550444
SelG,0.0481496
SelG,0.013255
SelG,0.00492539
SelG,0.00244911
SelG,0.0251837
SelG,0.14157
SelG,0.0961993
SelG,0.283903
SelG,0.344721
SelG,0.20969
SelG,0.283903
SelG,0.397442
SelG,0.307497
SelG,0.900046
SelG,0.868955
SelG,0.970489
SelG,0.996044
SelG,1.0018
SelG,0.958034
SelG,0.896751
SelG,1.00344
SelG,0.890066
SelG,0.918789
SelG,0.996044
SelG,0.744196
SelG,0.716316
SelG,0.784484
SelG,0.525641
SelG,0.261344
SelG,0.283903
SelG,0.424953
SelG,0.283903
SelG,0.283903
SelG,0.200194
SelG,0.0391229
SelG,0.058774
SelG,0.107876
SelG,0.261344
SelG,0.250464
SelG,0.496333
SelG,0.525641
SelG,0.37067
SelG,0.540397
SelG,0.61456
SelG,0.424953
SelG,0.943692
SelG,0.918789
SelG,0.99304
SelG,1.00339
SelG,0.683294
SelG,0.970489
SelG,0.768764
SelG,0.965233
SelG,0.99854
SelG,0.970489
SelG,1.00027
SelG,0.943692
SelG,0.970489
SelG,0.918789
SelG,0.744196
SelG,0.525641
SelG,0.61456
SelG,0.673321
SelG,0.496333
SelG,0.629351
SelG,0.584886
SelG,0.229522
SelG,0.200194
SelG,0.357587
SelG,0.4674
SelG,0.344721
SelG,0.687785
SelG,0.673321
SelG,0.496333
SelG,0.716316
SelG,0.771282
SelG,0.570036
SelG,0.964502
SelG,0.943692
SelG,0.99854
SelG,1.0018
SelG,0.645701
SelG,1.00285
SelG,0.896751
SelG,0.914443
SelG,1.0018
SelG,1.0018
SelG,1.0018
SelG,0.981002
SelG,0.959135
SelG,0.98099
SelG,0.8464
SelG,0.673321
SelG,0.834617
SelG,0.879698
SelG,0.687785
SelG,0.797435
SelG,0.8464
SelG,0.496333
SelG,0.510948
SelG,0.644086
SelG,0.716316
SelG,0.525641
SelG,0.757847
SelG,0.810119
SelG,0.599733
SelG,0.784484
SelG,0.879698
SelG,0.673321
SelG,0.970489
SelG,0.951095
SelG,1.002
SelG,0.998239
SelG,0.620564
SelG,1.00027
SelG,0.582969
SelG,0.952632
SelG,0.992742
SelG,0.989284
SelG,0.922796
SelG,0.981002
SelG,0.922796
SelG,0.695747
SelG,0.985516
SelG,0.744196
SelG,0.935834
SelG,0.981002
SelG,0.8464
SelG,0.879698
SelG,0.927529
SelG,0.687785
SelG,0.810119
SelG,0.909624
SelG,0.927529
SelG,0.702123
SelG,0.868955
SelG,0.8464
SelG,0.702123
SelG,0.8464
SelG,0.900046
SelG,0.757847
SelG,0.975991
SelG,0.951095
SelG,1.002
SelG,0.995729
SelG,0.608007
SelG,0.998239
SelG,0.558101
SelG,0.847404
SelG,0.995729
SelG,0.98099
SelG,0.867951
SelG,1.00053
SelG,0.97617
SelG,0.620564
SelG,1.0018
SelG,0.8464
SelG,0.943692
SelG,1.00285
SelG,0.927529
SelG,0.951095
SelG,0.964502
SelG,0.771282
SelG,0.918789
SelG,1.00027
SelG,1.00339
SelG,0.879698
SelG,0.943692
SelG,0.909624
SelG,0.744196
SelG,0.890066
SelG,0.935834
SelG,0.784484
SelG,0.975991
SelG,0.958034
SelG,1.00297
SelG,0.995729
SelG,0.595472
SelG,0.998239
SelG,0.558101
SelG,0.847404
SelG,0.985364
SelG,0.985364
SelG,0.847404
SelG,1.00297
SelG,0.867951
SelG,0.814841
SelG,0.989284
SelG,0.868955
SelG,1.00339
SelG,1.00344
SelG,0.981002
SelG,0.98953
SelG,0.98953
SelG,0.822518
SelG,0.951095
SelG,0.959135
SelG,0.877834
SelG,0.981002
SelG,0.99854
SelG,0.958034
SelG,0.810119
SelG,0.900046
SelG,0.958034
SelG,0.822518
SelG,0.975991
SelG,0.958034
SelG,1.00297
SelG,0.995729
SelG,0.595472
SelG,0.998239
SelG,0.558101
SelG,0.836768
SelG,0.985364
SelG,0.970915
SelG,0.896751
SelG,1.00339
SelG,0.780527
SelG,0.570509
SelG,1.00344
SelG,0.909624
SelG,0.945734
SelG,0.914443
SelG,0.970489
SelG,1.00344
SelG,1.00297
SelG,0.857851
SelG,0.964502
SelG,0.945734
SelG,0.792136
SelG,0.995729
SelG,0.992742
SelG,0.99854
SelG,0.868955
SelG,0.935834
SelG,0.958034
SelG,0.857851
SelG,0.975991
SelG,0.958034
SelG,1.00297
SelG,0.995729
SelG,0.595472
SelG,0.995729
SelG,0.545755
SelG,0.836768
SelG,0.985364
SelG,0.970915
SelG,0.814841
SelG,1.00285
SelG,0.744837
SelG,0.416337
SelG,1.0018
SelG,0.857851
SelG,0.896751
SelG,0.695747
SelG,1.00344
SelG,1.002
SelG,0.998239
SelG,0.879698
SelG,0.964502
SelG,0.970915
SelG,0.780527
SelG,0.97617
SelG,0.887439
SelG,0.998239
SelG,0.927529
SelG,0.951095
SelG,0.975991
SelG,0.868955
SelG,0.975991
SelG,0.958034
SelG,1.00297
SelG,0.995729
SelG,0.595472
SelG,0.995729
SelG,0.545755
SelG,0.836768
SelG,0.985364
SelG,0.970915
SelG,0.814841
SelG,1.00344
SelG,0.847404
SelG,0.362848
SelG,0.98099
SelG,0.834617
SelG,1.00285
SelG,0.620564
SelG,0.998239
SelG,0.985364
SelG,1.0018
SelG,0.900046
SelG,0.970489
SelG,0.989284
SelG,0.847404
SelG,0.965233
SelG,0.847404
SelG,0.945734
SelG,0.970489
SelG,0.985516
SelG,0.981002
SelG,0.890066
qT,0.101542
qT,0.0858436
qT,0.0809068
qT,0.0810922
qT,0.0486348
qT,0.0687054
qT,0.0607766
qT,0.06823
qT,0.0613934
qT,0.0658641
qT,0.0484233
qT,0.0524771
qT,0.0454481
qT,0.0388923
qT,0.0486376
qT,0.106085
qT,0.0733796
qT,0.0434503
qT,0.0631488
qT,0.0656393
qT,0.0753578
qT,0.0700666
qT,0.0742622
qT,0.053208
qT,0.044843
qT,0.0554517
qT,0.0434829
qT,0.0328975
qT,0.0508638
qT,0.0257369
qT,0.0302666
qT,0.0198064
qG,0.0221042
qG,0.0274589
qG,0.0287108
qG,0.0241181
qG,0.0208185
qG,0.0270303
qG,0.0278043
qG,0.0301844
qG,0.0334417
qG,0.0327667
qG,0.0316786
qG,0.0302579
qG,0.0281072
qG,0.0285813
qG,0.0254308
qG,0.0220433
qG,0.0188391
qG,0.0205554
qG,0.0280447
qG,0.0258387
qG,0.0246744
qG,0.0235302
qG,0.0188965
qG,0.0164265
qG,0.0142407
qG,0.0154711
qG,0.0147453
qG,0.0116117
qG,0.00933183
qG,0.00795098
qG,0.00637692
qG,0.00672095
